customer_id,customer_name,region,age,income
22574,Jason Gutierrez,North,38,85209
22575,Katie Dominguez,East,51,112186
22576,Teresa Mcclain,South,31,63079
22577,Ryan Clark,South,31,39002
22578,Megan Johnston,East,57,80917
22579,Tammy Goodwin,West,18,87959
22580,Alexander Khan,East,64,111599
22581,Ariel Stewart,South,62,53791
22582,Mr. Wayne Miles,West,52,55412
22583,Linda Petersen,West,52,99356
22584,Kevin Lloyd MD,West,58,37808
22585,Kyle Griffin,South,49,53341
22586,Colleen Chase,North,54,45731
22588,Allison Price,East,37,63416
22589,Brent Wilson,South,34,101230
22590,Mrs. Meagan Smith,North,68,37891
22591,Jasmine Lara,South,33,46989
22593,Nicole Deleon,West,27,109403
22594,Todd Adams,West,45,117278
22595,Carl Butler,South,34,40905
22597,Samantha Ashley,South,20,32576
22598,Nicholas Davenport,East,50,103330
22599,Amanda Duncan,West,54,54204
22600,Renee Thompson,South,69,43991
22602,Mrs. Stephanie Sanchez,South,32,108262
22603,Tabitha Evans,East,18,43189
22604,Michael Mills,North,38,58583
22605,Jessica French,South,61,63578
22606,Kristen Watson,East,65,57716
22607,Amber Mclean,North,47,39240
22608,Robert Snyder,East,25,72066
22609,Lisa Pugh,South,43,52391
22610,Amy Hernandez,South,29,50806
22611,Andrew Scott,West,47,66517
22612,Hayden Luna,West,33,98221
22613,Kristi Wilson,North,61,59362
22614,Caleb Jones,South,68,63716
22615,Rachel Caldwell,West,61,35591
22616,Matthew Jackson,North,57,97069
22617,Yvonne Young,West,54,117447
22618,Ivan Johnson,West,46,85158
22621,Brandon Lutz,West,52,35636
22622,Samantha Watkins MD,West,27,39863
22623,Christopher Willis,North,18,95095
22624,Michelle Mcdaniel,South,59,91229
22625,Adam Stone,South,36,47007
22626,Heather Brooks,North,55,88026
22629,Michael Archer,East,67,56201
22630,Shawn Morris,West,36,64916
22631,George Fletcher,South,24,35781
22633,Brandy Nash,West,42,106384
22634,Patricia Myers,East,64,64851
22637,Robert Ross,North,57,100351
22638,Erin Sullivan,South,26,53525
22639,Alicia Klein,East,31,47295
22640,Michael Strickland,South,38,76892
22641,Tina Harrison,North,57,89841
22642,Jessica Sandoval,West,35,63708
22643,Brandon Bernard,South,18,105393
22644,Joseph Powell,East,40,96874
22645,Isaiah Hall,North,29,66730
22646,Monique Newton,West,35,69037
22647,David Young,West,24,41957
22648,Jeff Gonzales,East,47,83247
22649,Erin Lynch,North,18,109346
22650,Courtney Walker,South,58,92916
22651,Jaime Reed,South,68,41821
22652,Jake Sutton,West,47,54972
22654,Michelle Reynolds,East,51,81236
22655,Tina Doyle,West,56,76922
22656,Jacob Small,East,66,119177
22657,Melvin Perez,West,62,83148
22658,Mrs. Laura Mejia,North,33,86300
22659,Mary Escobar,South,56,88242
22660,Jessica Lowe,West,52,108596
22661,Amy Mayer,East,48,32164
22662,Jason Stanley,East,21,108597
22663,Mary Santiago,West,28,39411
22664,Anthony Rosario,West,64,39206
22665,Edward Hamilton,East,63,87101
22666,Shelby Espinoza,South,62,32114
22667,Christina Ramsey,West,57,75147
22668,Tyler Pierce,East,28,119799
22669,John Houston,North,50,117750
22670,Melinda Newton,West,44,101926
22671,Mary Diaz,West,69,85150
22672,Shawn Shepard,West,57,90988
22673,Miranda Gomez,South,48,58270
22674,Isaac Clark,South,60,105114
22675,Martin Conrad,South,56,93938
22676,Mr. Kevin Caldwell,North,57,90837
22677,Noah Davis,East,27,98231
22678,Dr. Stephanie Williams DDS,West,37,33062
22679,Isabel Gonzales MD,South,32,85840
22680,Robert Bautista,East,61,87285
22681,Nicholas Shaffer,West,35,82895
22682,Jesse Harper,South,41,33923
22683,Katrina Robertson,South,60,40850
22684,Whitney Hunter,East,58,64638
22687,Bryan Smith,North,47,103937
22688,Nicholas Cook,South,51,110473
22689,Wanda Oliver,East,19,108093
22690,Jose French,East,70,51905
22691,Johnny Lopez,North,24,112438
22692,Laura Brown,East,21,96665
22693,Christina Pennington,South,60,30035
22694,Matthew Pierce,South,47,63782
22695,Terri Collins,East,57,105728
22696,Jane Lyons,North,28,56059
22698,Bethany Gallagher,East,66,85754
22699,Kathleen Douglas,South,38,74668
22700,Paige Payne,West,33,75902
22701,Lisa Harrison,North,67,63144
22702,Andrew Blanchard,North,50,102860
22703,Stephanie Bates,East,46,49692
22704,Evan Adams,West,44,74297
22705,Steven Gomez,South,30,119605
22706,Brenda Lucas,South,43,77309
22708,Rachel Jacobs,East,29,61366
22709,Emily Adams,South,43,107823
22710,Dean Brown,North,38,85649
22711,Jeremy Wallace,East,41,60615
22713,Darrell Harvey,West,61,46103
22714,Christine Serrano,West,26,80076
22716,Ryan Taylor,North,53,50241
22719,Christine Schaefer,South,29,61836
22720,Valerie Pacheco,South,26,119972
22721,Victoria Walton,South,41,38493
22722,Angela Sanchez,East,67,48835
22723,Scott Morales,East,45,91346
22724,Donna Jones,South,25,64789
22725,Colton Higgins,South,48,117107
22727,Andrew Ross,North,30,56338
22729,Darren Baxter,East,36,78969
22730,Cindy Dalton,West,37,42363
22731,Frank Walker,West,56,55387
22732,Shannon Wyatt,North,34,64628
22733,Timothy Moreno,North,27,110263
22734,Daniel Daniels,South,54,116976
22735,Tamara Hunt,East,69,33704
22736,Victoria Booth,South,27,81751
22737,Christopher Steele,North,38,44664
22738,Mario Flynn,East,49,48395
22740,Kiara Rodriguez,South,29,33511
22741,Kevin Martin,East,20,117975
22743,Carol Farley,South,29,85752
22745,Mary Webster,North,42,43524
22746,Richard Reynolds,South,42,55088
22747,Thomas Wright,West,35,86095
22748,Jeffrey Lamb,North,32,92226
22749,Ricky Davis,West,56,51831
22750,Colleen Duran,North,66,37008
22751,Jessica Mahoney,South,58,68513
22752,Dana Davidson,North,70,45303
22753,Amy Benson,East,40,99652
22754,Johnny Hall,South,32,97007
22755,Amy Allen,West,62,108416
22757,Jordan Johnson,North,43,89121
22758,Michele Dougherty,North,48,80749
22759,Troy Buckley,North,23,43898
22761,Karen Carlson,West,59,48740
22762,Dana Evans,North,34,105577
22763,Reginald Davis,East,26,62864
22764,Dave Doyle,North,41,44029
22766,Carol Edwards,South,66,78678
22767,Christopher Collins,East,39,34111
22768,Roger Nichols,North,22,65861
22769,Frank Fisher,South,27,105055
22770,Jason Bright,West,45,60146
22771,Christopher Blanchard,North,41,61286
22772,Mary Horton,West,62,88075
22773,Jennifer Fernandez,West,59,54044
22774,James Kennedy,South,18,103474
22775,Troy Adkins,East,21,91150
22777,Ronald Pollard,South,24,86805
22778,Denise Moore,North,56,118547
22780,Angela Bradley,North,47,99725
22781,Kevin Rios,South,31,30481
22782,Matthew Turner,North,26,68360
22783,Marissa Bernard,South,34,117542
22784,Emily Blackwell,North,37,115721
22786,Amy Johnson,North,49,52362
22788,Arthur Osborne,North,28,36287
22789,Melinda Mcclure,West,21,115840
22790,Kara Marshall,West,45,105650
22791,Rebecca Levy,South,60,53814
22792,Tristan Watkins,West,23,54794
22793,Latasha Collins,North,37,50617
22794,Lori Allen,West,31,106416
22795,Donna Cross,West,58,74480
22796,Chris Rivera,East,47,113363
22797,Mr. Nicholas Walker MD,East,32,39603
22798,Jonathan Heath MD,South,28,63286
22799,Angel Davis,East,23,96409
22801,Maureen Morse,North,30,39290
22803,Daniel Shepard,East,56,78215
22804,John Escobar,East,39,82587
22805,Trevor Smith,South,19,74278
22806,Collin Smith,East,27,64861
22807,Angela Cruz,North,50,84047
22808,Christopher Nguyen,North,20,37674
22809,Jesse Reed,North,57,85684
22810,Amber Waller,West,25,89933
22812,Kyle Ray,South,26,81454
22813,Michelle Miller,West,53,102014
22814,Elizabeth Bender,South,48,40810
22815,Jessica Villa,South,46,52006
22816,Carmen Reid,West,54,51243
22817,Michael Cortez,North,54,53580
22818,John Aguilar,South,28,35556
22819,Victor Stephens,West,67,74438
22820,Jo Smith,South,19,72603
22821,Alicia Vasquez,West,61,52745
22822,Marvin Foster,East,26,50047
22823,Casey Werner,North,32,118946
22825,John Lucas,West,52,40103
22826,Theresa Rose,East,35,50617
22827,Timothy Phelps,South,51,98300
22829,Gabriel Hunt,East,42,102992
22830,Stephen Middleton,West,39,33992
22831,Carl Harris,North,36,115211
22833,Teresa Fuentes,South,39,47613
22834,Samuel Allen,South,46,81573
22835,Robert Poole,South,23,52070
22836,Vanessa Ford,North,56,109576
22837,Brittney Wright,West,68,69712
22838,April Solis,West,31,46971
22839,Eric Johnson,North,62,71639
22840,Sonya Williams,North,22,38512
22841,George Wallace,West,65,75751
22842,Catherine Lopez,East,31,52484
22843,Courtney Hogan,West,26,48674
22844,David Lane,West,29,115900
22845,Richard Oneill,East,57,100904
22846,Kristine Barnett,East,52,112785
22847,Daniel Woods,West,19,90647
22850,Bruce Stewart,East,66,79304
22851,Leslie Owen,North,22,75353
22852,Kimberly Reyes,South,64,118937
22853,Adam Acevedo,South,41,94406
22854,Lisa Cox,East,29,31985
22855,Sara Brown,East,20,118653
22856,Tanya Nicholson,North,52,100206
22857,Melissa Castro,West,20,117044
22858,Samantha Johnson,East,31,30736
22859,Keith Owen,North,65,63254
22860,Joann Chaney,West,26,53321
22861,Kaylee Boyer,South,29,106914
22862,Robert Bradley,East,55,95708
22863,Joe Williams,South,33,53570
22864,Wendy Diaz,West,36,100734
22865,Emily Greene,South,18,79883
22866,Cynthia Taylor,West,29,50026
22867,Charlotte Molina,East,70,84593
22868,Joshua Clark,West,51,95636
22869,James Yates,East,70,107574
22870,Chad Baker,West,27,87596
22872,Eric Nixon,South,25,51203
22873,Steven Blake,West,20,99887
22874,Christina Mccormick,South,34,41310
22875,Jennifer Waller,South,49,76673
22876,Anna Webster,East,53,41988
22877,Renee Miller,South,46,77778
22878,Amy Cervantes,West,22,31636
22879,Jennifer Logan,South,27,79209
22880,Pamela Smith,South,49,119210
22881,Chris Walker,North,20,91935
22882,Christian Sullivan,South,45,62771
22883,Kelly Ward,East,58,94798
22884,Dylan Berger,East,28,57317
22886,Regina Jimenez,North,54,119300
22887,Jeff Williams,North,54,109291
22888,Brad Rosario,East,62,70916
22889,Derrick Lawrence,South,37,71928
22891,James Lane,North,28,79658
22892,Russell Li,South,20,45752
22893,Bryan Singh,East,47,100370
22894,Robert Carter,East,45,108052
22895,Kenneth Booth,East,43,113013
22896,Kyle Goodwin,East,50,94712
22897,James Hunter,North,34,37200
22898,Bethany Burgess,East,40,54806
22899,Anna Cruz,South,20,56370
22900,Kelsey Garcia,West,46,97697
22901,Paul Bender,West,33,103277
22903,Lindsay Schultz,North,24,40023
22904,Trevor Rodriguez,North,45,69159
22905,Kristina Williams,North,36,59118
22906,Alyssa Young,West,30,79183
22908,Christopher Hobbs,North,37,56175
22909,Barbara Huang,East,51,118572
22910,Vincent Stewart,West,28,43694
22911,Maria Harvey,North,20,44106
22912,Pamela Romero,North,30,40737
22913,Alyssa Small,West,49,106045
22917,Tammy Mccall,East,45,88154
22919,Warren Delgado,North,64,113032
22920,Vincent Lowery,North,60,111091
22921,Abigail Wells,South,28,106967
22923,Jenna Kim,South,42,110084
22924,Raymond Kelley,North,25,79642
22925,Judith Underwood,South,31,90060
22926,John Romero,East,31,36315
22927,Blake Jackson,East,70,83598
22928,Tony Villa,South,61,104151
22929,Courtney Munoz,North,70,83609
22930,Walter Mcgrath,South,32,37922
22931,Kristopher Rivera,South,42,33771
22932,Penny Jones,South,48,112668
22933,Joanne Gaines,West,46,55348
22936,Daryl Johnson,South,36,78041
22937,Christine Harris,South,35,88852
22938,Victoria Cruz,West,28,75952
22939,Angela Rivera,South,50,31291
22940,Kathleen Cantu,East,41,95298
22942,Miss Shelby Roach,South,48,41268
22943,Steven Mata,South,43,97452
22944,Ariana Morris,North,53,45130
22945,Jennifer Dawson,North,64,49628
22946,Patrick Cummings,East,42,68246
22947,Angelica Howard,West,29,113561
22948,Tiffany Shaw,East,20,66224
22950,Joshua Davila,South,28,114794
22951,Brandon Zhang MD,West,61,108971
22952,Traci Chung,North,53,52196
22953,Henry Frey,South,50,57464
22954,Stephanie Larson,North,43,83293
22955,Gregory Hanson,West,58,103173
22957,Carlos Lin,East,66,65629
22958,David Tran,North,55,41466
22959,Christopher Alvarez,West,24,70614
22961,Chelsea Schmitt,South,21,79433
22962,Christopher Taylor,North,70,115534
22963,John Hester,East,20,49745
22965,Blake Carr,West,51,92606
22966,Steven Anderson,North,63,36911
22967,Maria Coleman,East,58,61965
22968,Jason Anderson,West,44,67051
22969,Caleb Mills,South,62,55391
22970,Suzanne Simmons,South,46,91441
22971,Manuel White,West,27,105764
22972,Bryan Reynolds,South,26,47392
22973,Kelsey Hill,West,67,77452
22974,Shaun Williamson,East,32,101556
22975,Kyle Nelson,West,67,98134
22976,Christopher Chase,West,36,79158
22977,Deborah Clements MD,North,61,80842
22978,Carmen Lee,East,40,43259
22979,Julia Reyes,North,30,35839
22980,Kendra Jensen,West,40,59681
22981,Crystal Palmer MD,East,47,112888
22982,Phyllis Gordon,East,56,65621
22983,William Holland,North,59,51173
22984,Gregory Rivera,South,62,110417
22985,Amanda Ross,South,51,102986
22986,Dr. Marc Pace,South,44,35651
22987,Gary Fox,South,46,89569
22988,Andrew Klein,East,56,78973
22990,Erin Moses,North,64,99346
22991,Jeffrey Marshall,South,33,32609
22992,Sylvia Martin,South,63,57433
22993,Teresa Moore,South,44,74754
22994,Barbara Owens,West,41,92649
22995,Tammie Strong,West,60,51373
22996,Samuel Lopez,North,38,32249
22997,Lindsey Colon,West,33,36594
22998,Elizabeth Gray,South,54,75413
23000,Matthew Leblanc,East,63,117842
23001,Pamela Rush,West,56,51412
23002,Frank Barrett,East,51,52745
23004,Heather Choi,North,38,59598
23005,Daniel Owen,North,59,89892
23007,Joseph Henson,North,38,35920
23008,John Ford,West,62,40658
23009,Dr. Joshua Gonzalez,West,21,107159
23010,Brian Jones,South,67,30294
23011,Shawn Thompson,East,54,67491
23012,Danielle Ward,West,46,94073
23013,Kathleen Munoz,North,53,104394
23014,Heather Sloan,North,60,115488
23015,Eric Miller,North,29,102827
23016,Brandy Rowland,East,20,53751
23017,Tonya Rasmussen,South,50,37027
23018,Maureen Simon,East,37,103664
23019,Robin Hopkins,South,29,87013
23020,Bonnie Brown,North,56,42564
23022,Kenneth Marsh,North,27,40988
23023,Danny Poole,West,21,31663
23024,Rachel Barnes,South,33,91346
23025,Ashley Solomon,East,40,73206
23026,Melissa Jackson,West,41,67432
23027,Cynthia Baldwin,North,21,105522
23028,Adam Ramirez,East,22,41909
23030,Michael Ward,East,41,60670
23031,Jacob Pena,East,58,35125
23032,John Powell,North,34,40773
23033,Kelsey Hawkins,East,28,86403
23035,Mrs. Lauren Mcclure,South,37,69052
23036,Ashley Hamilton,West,49,65516
23037,Ashley Chase,North,69,34912
23038,Ashley Aguilar,South,33,97902
23039,Megan Lyons,West,44,44646
23041,Michele Harrison,South,37,67002
23042,Maria Larson,North,50,66187
23043,Mrs. Deanna Dixon,East,37,78516
23044,Victoria Washington,South,54,48421
23045,Margaret Dunlap,West,36,58814
23046,Renee Myers,East,40,41292
23047,Kurt Webb,South,47,117409
23048,Taylor Davis,West,27,102512
23049,Tanya Raymond,East,61,94556
23050,Anna White,East,52,31366
23051,Lindsey Ferguson,West,29,59507
23052,Chelsea Murphy,South,45,57924
23053,Roy Logan,South,28,73941
23054,Dana Ward,West,37,113262
23056,Carolyn Mcintosh,North,31,64637
23057,Alicia Knight,North,52,117703
23058,David Washington,East,39,34489
23059,Kendra Wilson,South,37,66539
23060,Tammy Thompson DDS,East,55,72700
23061,Marco Grant,North,41,119944
23062,Tony Conley,North,23,49472
23063,Trevor Friedman,North,48,79060
23064,Gary Wilkins,South,61,88450
23065,Ashley Anderson,North,18,37233
23067,James Adams III,North,31,48620
23068,Matthew Wilson,West,30,105619
23071,Maria Romero,West,22,82358
23073,Michael Torres,West,66,105275
23074,William Orozco,South,39,94497
23075,Jose Gomez,South,40,94912
23076,James Wilson,North,27,37118
23077,Stephanie Brown,West,61,85638
23078,Nicole Wallace MD,West,36,32780
23079,Chelsey Anthony,South,36,72286
23080,Robert Sanchez,East,19,88496
23081,Nicholas Bass,South,20,46157
23082,Alan Ayala PhD,East,27,109376
23083,Yolanda Burton,East,50,89638
23084,Daniel Keller,West,53,88137
23085,Gary Wallace,West,47,68195
23086,Michael Stephens,South,47,92230
23087,Nicholas Hall,East,20,116224
23088,Christine Watson,East,27,50762
23089,Tyrone Jones,North,40,58187
23090,Patricia Davis,West,46,78391
23091,Kelly Moody,North,36,107961
23092,Jimmy Smith,North,64,66247
23093,John Holder,North,20,66858
23096,Brian Gonzales,South,67,118832
23097,Lindsey Campbell,North,49,94537
23099,Russell Strickland,North,21,114889
23100,Stacie King,North,43,32227
23101,Mindy Davis,South,50,96947
23102,Amanda Shannon,West,45,102723
23103,Heidi Hall,West,19,99880
23104,Jodi Marquez,West,42,38376
23105,Nicholas White,East,43,60543
23106,Molly Vance,North,39,58678
23107,Vanessa Gardner,South,30,30473
23108,Donna Casey,South,54,37718
23109,Mrs. Sandra Armstrong,East,21,107332
23110,Jermaine Gonzalez,South,43,44184
23111,Marcia Haas,North,38,98475
23112,Claudia Livingston,North,33,56330
23114,Paul Smith,East,21,32815
23115,Todd Martinez,East,63,71774
23116,Kimberly Shepherd,North,39,80295
23117,Kimberly Murillo,South,26,82166
23118,Zachary Mullins,East,60,86943
23119,Mary Perez,West,45,81136
23120,Tiffany Hill,West,53,57169
23121,Amanda Gardner,North,33,76094
23122,John Humphrey,North,62,45490
23123,Caroline Vazquez,West,41,62519
23124,Kim Valenzuela,East,29,77856
23125,Patty Cervantes,North,50,106331
23126,Casey Wang,East,19,38546
23127,Sydney Holland,West,32,57913
23128,Lisa Munoz,West,54,55575
23130,Jill Benitez,West,33,106244
23132,Brady Taylor,West,50,95154
23133,Michael Reeves,East,50,86502
23134,Alicia Scott,East,59,98850
23135,Erin Hale,West,70,40880
23136,Ann Wang,North,34,56014
23137,Hannah Carroll,South,47,42734
23138,Kyle Flowers,East,56,93589
23139,Tamara Trevino,North,43,110181
23140,Cody Schultz,West,59,99730
23141,Jose Johns,East,23,112451
23143,Paul Davis,North,19,31371
23145,Christopher Graves,North,47,68284
23146,Sean Romero,South,52,107818
23147,Jennifer Baldwin,South,69,61366
23150,Benjamin Calderon,West,28,49360
